equipmentName,itemType,cardId,cardName,cardType,weaponStrategyId,weaponStrategyName,cardCopyEligible,baseCopiesFromOneItem,maxCopiesFromOneItem,copy2Unlock,copy3Unlock,copyLimitRule,copyAuditStatus
Fur Leg Warmers,legs,furLegWarmersFittedPlate,Fur Leg Warmers — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Fur Mantle,body,furMantleBrace,Fur Mantle — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Fur Mantle,body,furMantleFittedPlate,Fur Mantle — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Fur Websilk Cuffs,body,furWebsilkCuffsBrace,Fur Websilk Cuffs — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Fur Websilk Cuffs,body,furWebsilkCuffsFittedPlate,Fur Websilk Cuffs — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gaxe,weapon,gaxeOpeningStrike,Gaxe — Opening Strike,attack,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gaxe,weapon,gaxeTechnique,Gaxe — Technique,skill,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gaxe,weapon,gaxePayoff,Gaxe — Payoff,attack,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Bracelets,tool,gloomBraceletsUse,Gloom Bracelets — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Bracelets,tool,gloomBraceletsContingency,Gloom Bracelets — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Cream,tool,gloomCreamUse,Gloom Cream — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Cream,tool,gloomCreamContingency,Gloom Cream — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Drum (Hunt Phase),tool,gloomDrumHuntPhaseHuntCall,Gloom Drum (Hunt Phase) — Hunt Call,support,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Drum (Hunt Phase),tool,gloomDrumHuntPhaseEcho,Gloom Drum (Hunt Phase) — Echo,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Drum (Showdown Phase),tool,gloomDrumShowdownPhaseWarCall,Gloom Drum (Showdown Phase) — War Call,support,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Drum (Showdown Phase),tool,gloomDrumShowdownPhaseEcho,Gloom Drum (Showdown Phase) — Echo,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Hammer,weapon,gloomHammerOpeningStrike,Gloom Hammer — Opening Strike,attack,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Hammer,weapon,gloomHammerTechnique,Gloom Hammer — Technique,skill,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Hammer,weapon,gloomHammerPayoff,Gloom Hammer — Payoff,attack,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Katana,weapon,gloomKatanaOpeningStrike,Gloom Katana — Opening Strike,attack,comboTempo,Combo Tempo,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Katana,weapon,gloomKatanaTechnique,Gloom Katana — Technique,skill,comboTempo,Combo Tempo,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Katana,weapon,gloomKatanaPayoff,Gloom Katana — Payoff,reaction,comboTempo,Combo Tempo,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Mehndi,tool,gloomMehndiUse,Gloom Mehndi — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Mehndi,tool,gloomMehndiContingency,Gloom Mehndi — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Sheath,tool,gloomSheathUse,Gloom Sheath — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Gloom Sheath,tool,gloomSheathContingency,Gloom Sheath — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
